Proto,Dur,SrcBytes,DstBytes,sTtl,dTtl,SrcLoad,DstLoad,SrcPkts,DstPkts,sMeanPktSz,dMeanPktSz,SIntPkt,DIntPkt,TcpRtt,SynAck,AckDat,DeviceName,label_mac,label,generated_label
37,2.682201,3735,3838,64.0,211.0,10346.726562,10409.362305,14,11,266.785706,348.909088,206.323156,242.056594,0.22155,0.217176,0.004374,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.24482,149,149,64.0,208.0,2450.780273,2450.780273,2,2,74.5,74.5,0.107,247.807,0.210429,0.205512,0.004917,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.266302,149,149,64.0,214.0,2253.081055,2253.081055,2,2,74.5,74.5,266.302,0.231,0.228104,0.216626,0.011478,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.65166,270,270,64.0,49.0,543.05603,543.05603,3,3,90.0,90.0,1221.211,1220.9615,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
38,2.538734,270,270,64.0,48.0,567.211853,567.211853,3,3,90.0,90.0,1184.784,1184.5425,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,2.791922,132,132,64.0,44.0,189.11702,189.11702,2,2,66.0,66.0,5143.9925,5144.0315,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.360901,243,231,100.0,35.0,3591.012451,3413.678467,3,3,81.0,77.0,180.4505,71.865,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,3
37,0.258625,149,149,64.0,213.0,2319.961426,2319.961426,2,2,74.5,74.5,258.625,0.116,0.222107,0.216775,0.005332,amazon echo,44:65:0d:56:cc:d3,2,-1
37,2.116353,132,132,48.0,64.0,249.485779,249.485779,2,2,66.0,66.0,5105.4635,5105.398,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.219067,624,264,64.0,227.0,887.399963,375.438446,4,4,156.0,66.0,1260.131,1260.14275,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,2.104663,132,132,47.0,64.0,250.871536,250.871536,2,2,66.0,66.0,5159.988,5159.9995,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.264738,149,149,64.0,213.0,2266.391846,2266.391846,2,2,74.5,74.5,264.738,0.119,0.221628,0.217156,0.004472,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.955787,132,132,64.0,47.0,106.542107,106.542107,2,2,66.0,66.0,5150.4265,5150.511,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,4
37,4.335408,780,330,64.0,228.0,1151.448608,487.151367,5,5,156.0,66.0,1006.633812,1006.639812,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.227316,183,177,100.0,32.0,3237.783447,3132.203613,2,2,91.5,88.5,4067.0345,3958.917,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.589747,132,132,44.0,64.0,895.299133,895.299133,2,2,66.0,66.0,5144.0605,5144.1175,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,3.312954,624,264,64.0,227.0,1130.109253,478.123169,4,4,156.0,66.0,1022.9855,1022.9825,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.47053,298,393,64.0,214.0,3808.471191,5355.662598,4,5,74.5,78.599998,156.843328,174.62775,0.210562,0.206027,0.004535,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.275393,132,132,64.0,44.0,1917.26001,1917.26001,2,2,66.0,66.0,127.675,147.976,0.275709,0.275358,0.000351,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.240433,1080,396,64.0,227.0,1697.939697,622.577881,6,6,180.0,66.0,843.227813,843.2205,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,1.94237,132,132,47.0,64.0,271.832855,271.832855,2,2,66.0,66.0,5155.274,5155.4435,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.207558,183,177,100.0,35.0,3545.996582,3430.366455,2,2,91.5,88.5,4082.6015,3979.471,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.439513,394,257,64.0,210.0,5387.781738,3512.979248,4,4,98.5,64.25,74.39,73.870664,0.227224,0.216389,0.010835,amazon echo,44:65:0d:56:cc:d3,2,-1
37,1.224215,132,132,64.0,44.0,431.296783,431.296783,2,2,66.0,66.0,5144.057,5143.9585,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,2.427939,132,132,44.0,64.0,217.468399,217.468399,2,2,66.0,66.0,5143.8785,5143.878,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.019437,780,330,64.0,224.0,525.446716,1241.965088,5,5,156.0,66.0,1010.490188,1010.493375,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
38,2.743372,270,180,64.0,49.0,524.901489,262.450745,3,2,90.0,90.0,1185.2305,1386.607,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
38,2.653472,270,270,64.0,47.0,542.685242,542.685242,3,3,90.0,90.0,1222.139,1221.9435,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.255521,149,149,64.0,210.0,2348.143555,2348.143555,2,2,74.5,74.5,0.113,258.788,0.222449,0.216194,0.006255,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.236602,149,149,64.0,210.0,2535.904297,2535.904297,2,2,74.5,74.5,0.121,243.731,0.219624,0.204644,0.01498,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.037689,780,330,64.0,224.0,523.071472,1236.350708,5,5,156.0,66.0,1012.135625,1012.143625,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,2.975622,132,132,64.0,44.0,177.441895,177.441895,2,2,66.0,66.0,5144.165,5144.062,0.272967,0.272549,0.000418,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,3.33924,132,132,64.0,48.0,158.119812,158.119812,2,2,66.0,66.0,5105.4205,5105.419,0.216512,0.215964,0.000548,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.86642,799,471,64.0,44.0,6149.442871,2899.286865,6,3,133.166672,157.0,173.284,295.4275,0.275587,0.275242,0.000345,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,3.747368,132,132,47.0,64.0,140.898895,140.898895,2,2,66.0,66.0,5150.437,5150.446,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.329606,780,330,64.0,224.0,1152.991699,487.804199,5,5,156.0,66.0,1234.97575,1234.991,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.207438,183,177,100.0,35.0,3548.047852,3432.35083,2,2,91.5,88.5,4082.1985,3979.122,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
38,2.420602,270,180,64.0,49.0,594.893311,297.446655,3,2,90.0,90.0,1210.301,1209.47,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.23752,247,193,64.0,211.0,6264.73584,4344.897461,4,3,61.75,64.333336,79.173336,13.651,0.210557,0.20641,0.004147,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.242318,364,203,64.0,210.0,458.240021,256.463562,3,3,121.333336,67.666664,2013.5685,1996.1715,0.221477,0.215226,0.006251,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.330084,1064,396,64.0,226.0,1638.767334,609.687988,6,6,177.333328,66.0,860.760188,860.7655,0.211271,0.204857,0.006414,dropcam,30:8c:fb:2f:e4:b2,1,1
37,1.46051,132,132,64.0,44.0,361.517548,361.517548,2,2,66.0,66.0,5144.0165,5144.018,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.656669,1212,4936,64.0,34.0,13851.726562,55845.484375,16,14,75.75,352.571442,43.777934,33.807152,0.21723,0.216639,0.000591,insteon camera,00:62:6e:51:27:2e,5,-1
25,0.0228,490,490,64.0,56.0,137543.859375,137543.859375,5,5,98.0,98.0,5.44475,5.40875,0.0,0.0,0.0,amazon echo,44:65:0d:56:cc:d3,2,2
37,0.218795,199,177,100.0,35.0,3656.390625,3254.187744,2,2,99.5,88.5,2950.544,2842.323,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,3.577036,382,300,100.0,33.0,641.872253,447.297729,4,3,95.5,100.0,2830.376,3701.69175,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,2.754883,132,132,64.0,48.0,191.659683,191.659683,2,2,66.0,66.0,5111.9705,5111.984,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
38,2.613347,270,270,64.0,48.0,551.017517,551.017517,3,3,90.0,90.0,1207.6875,1207.394,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.656323,1152,4787,64.0,35.0,13115.493164,53863.722656,15,13,76.800003,368.230774,46.880215,36.574332,0.217265,0.2168,0.000465,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.772231,426,354,100.0,35.0,571.640381,445.913025,5,4,85.199997,88.5,2952.0755,1519.192375,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.217642,183,177,100.0,32.0,3381.700195,3271.42749,2,2,91.5,88.5,4914.8315,4806.5355,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.453359,298,393,64.0,210.0,3952.717285,5558.508789,4,5,74.5,78.599998,151.119672,174.20825,0.222253,0.21608,0.006173,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.546192,270,270,64.0,51.0,565.550476,565.550476,3,3,90.0,90.0,1185.8295,1185.6015,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.20659,183,177,100.0,32.0,3562.612061,3446.439941,2,2,91.5,88.5,4082.557,3979.7425,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.853431,725,471,64.0,44.0,5671.226074,2943.413086,6,3,120.833336,157.0,170.686203,290.4965,0.272518,0.272112,0.000406,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
38,2.627646,270,270,64.0,48.0,548.019043,548.019043,3,3,90.0,90.0,1214.9795,1214.6825,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.222602,1080,396,64.0,227.0,1705.109863,625.206909,6,6,180.0,66.0,843.5725,843.571312,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.206943,183,177,100.0,32.0,3556.534912,3440.560791,2,2,91.5,88.5,4083.496,3980.6585,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
38,2.737229,270,270,64.0,46.0,526.079468,526.079468,3,3,90.0,90.0,1250.218,1249.9985,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.420258,259,231,100.0,35.0,313.103882,278.716766,3,3,86.333336,77.0,4801.8695,2101.711,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.207214,183,177,100.0,36.0,3551.883545,3436.061279,2,2,91.5,88.5,4083.124,3979.992,0.206241,0.206131,0.00011,smart things,d0:52:a8:00:67:5e,3,-1
37,4.796229,1092,462,64.0,224.0,1561.226562,660.518921,7,7,156.0,66.0,801.911313,801.904875,0.215897,0.20555,0.010347,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.249338,908,330,64.0,227.0,1368.683716,497.018585,5,5,181.600006,66.0,1010.823,1010.826,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,2.317094,243,231,100.0,34.0,559.321289,531.700439,3,3,81.0,77.0,1158.547,1050.4345,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
38,2.737542,270,270,64.0,46.0,526.019348,526.019348,3,3,90.0,90.0,1250.2185,1250.028,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.373165,780,330,64.0,224.0,1141.507324,482.945404,5,5,156.0,66.0,1014.669,1014.674,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,4.690965,66,132,47.0,64.0,0.0,112.556793,1,2,66.0,66.0,5305.733,5155.441,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.60421,382,300,100.0,36.0,498.674042,347.508057,4,3,95.5,100.0,2681.15075,3502.60925,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.219667,183,177,100.0,33.0,3350.525879,3241.269775,2,2,91.5,88.5,4058.303,3950.0785,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.303552,272,140,64.0,55.0,5376.344238,1844.823975,4,2,68.0,70.0,101.184,150.026,0.149676,0.143597,0.006079,amazon echo,44:65:0d:56:cc:d3,2,2
37,0.221453,183,177,100.0,35.0,3323.504395,3215.12915,2,2,91.5,88.5,4062.73,3954.3325,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
38,2.737919,270,270,64.0,46.0,525.946899,525.946899,3,3,90.0,90.0,1250.3215,1249.347,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.745114,132,132,47.0,64.0,111.272354,111.272354,2,2,66.0,66.0,5150.3515,5150.5035,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,2.759555,243,231,100.0,32.0,469.64093,446.448792,3,3,81.0,77.0,1379.7775,1271.6705,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.312462,272,140,64.0,55.0,5223.035156,1792.217896,4,2,68.0,70.0,104.154,155.017,0.160077,0.152171,0.007906,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.530822,270,270,64.0,48.0,568.985107,568.985107,3,3,90.0,90.0,1180.8685,1180.5745,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.743698,1650,668,64.0,224.0,1001.750061,2504.375244,10,9,165.0,74.222221,599.176312,563.339125,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.298362,272,140,64.0,55.0,5469.865723,1876.914673,4,2,68.0,70.0,99.454,146.211,0.145997,0.143629,0.002368,amazon echo,44:65:0d:56:cc:d3,2,-1
37,3.290857,624,264,64.0,227.0,1137.69751,481.333588,4,4,156.0,66.0,1543.7275,1543.73225,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,3.905451,132,132,64.0,47.0,135.195648,135.195648,2,2,66.0,66.0,5151.9895,5152.02,0.293717,0.293299,0.000418,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.197135,132,132,47.0,64.0,125.800102,125.800102,2,2,66.0,66.0,5155.521,5155.4915,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.656689,1152,4815,64.0,36.0,13108.183594,54150.445312,15,13,76.800003,370.384613,46.906355,36.598918,0.217472,0.216969,0.000503,insteon camera,00:62:6e:51:27:2e,5,-1
37,2.743269,3735,3838,64.0,209.0,10116.397461,10177.638672,14,11,266.785706,348.909088,211.020688,247.608203,0.222143,0.215158,0.006985,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.619393,270,270,64.0,46.0,549.745667,549.745667,3,3,90.0,90.0,1210.3505,1210.098,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.24648,149,149,64.0,210.0,2434.274658,2434.274658,2,2,74.5,74.5,0.119,257.265,0.222244,0.215345,0.006899,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.169863,1419,19843,64.0,57.0,63345.167969,879579.4375,19,17,74.684212,1167.235352,9.436833,10.230063,0.003278,0.00084,0.002438,amazon echo,44:65:0d:56:cc:d3,2,-1
37,2.829652,132,132,47.0,64.0,186.595383,186.595383,2,2,66.0,66.0,5150.462,5150.4565,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.331116,846,470,64.0,228.0,1302.204712,724.062744,6,6,141.0,78.333336,857.0325,857.028187,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
25,0.031562,490,490,64.0,56.0,99359.984375,99359.984375,5,5,98.0,98.0,7.54725,7.4895,0.0,0.0,0.0,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.268378,149,149,64.0,210.0,2235.652832,2235.652832,2,2,74.5,74.5,13.74,281.212,0.220103,0.21533,0.004773,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.643525,270,270,64.0,47.0,544.727234,544.727234,3,3,90.0,90.0,1219.6905,1219.5315,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,1.481234,259,231,100.0,36.0,934.35614,831.738953,3,3,86.333336,77.0,740.617,632.211,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,3
37,3.482077,243,231,100.0,35.0,372.191681,353.811829,3,3,81.0,77.0,4489.976,1637.8505,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,3
37,0.207318,183,177,100.0,32.0,3550.101807,3434.337646,2,2,91.5,88.5,5007.2305,4904.441,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,3.714369,132,132,48.0,64.0,142.15065,142.15065,2,2,66.0,66.0,5111.9685,5112.089,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,3.989208,132,132,64.0,47.0,132.357101,132.357101,2,2,66.0,66.0,5159.9955,5159.9855,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.536757,1064,396,64.0,224.0,581.913452,1564.112915,6,6,177.333328,66.0,926.7855,926.7895,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.215059,183,177,100.0,32.0,3422.31665,3310.719482,2,2,91.5,88.5,5023.2025,4920.7585,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
38,2.617276,270,270,64.0,48.0,550.190369,550.190369,3,3,90.0,90.0,1209.322,1209.177,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.62592,1212,4930,64.0,35.0,14532.208984,58512.269531,16,14,75.75,352.142853,41.728,32.238154,0.206795,0.206189,0.000606,insteon camera,00:62:6e:51:27:2e,5,-1
37,1.071374,243,231,100.0,34.0,1209.661499,1149.925171,3,3,81.0,77.0,535.687,433.3625,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
38,2.429763,270,180,64.0,49.0,592.650391,296.325195,3,2,90.0,90.0,1214.8815,1209.134,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.917714,2376,98578,64.0,57.0,3757.843506,158281.671875,36,77,66.0,1280.233765,149.299969,69.375867,0.003469,0.000846,0.002623,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.73469,244,298,64.0,223.0,1774.898193,2439.124023,3,4,81.333336,74.5,367.345,159.059672,0.221801,0.216802,0.004999,amazon echo,44:65:0d:56:cc:d3,2,-1
38,0.052501,301,684,64.0,64.0,0.0,52113.292969,1,2,301.0,342.0,0.0,6.283,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.716053,132,132,64.0,48.0,111.958031,111.958031,2,2,66.0,66.0,5111.9455,5111.99,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,4.018663,780,330,64.0,226.0,525.547913,1242.204224,5,5,156.0,66.0,1009.224,1009.217625,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
38,2.553127,270,270,64.0,49.0,564.014221,564.014221,3,3,90.0,90.0,1189.278,1189.0485,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.218432,382,300,100.0,37.0,544.278076,379.287842,4,3,95.5,100.0,3550.12775,4664.6245,0.210765,0.21064,0.000125,smart things,d0:52:a8:00:67:5e,3,-1
37,0.704784,244,298,64.0,213.0,1850.21228,2542.623047,3,4,81.333336,74.5,352.392,151.313328,0.209878,0.206407,0.003471,amazon echo,44:65:0d:56:cc:d3,2,-1
38,2.781071,270,270,64.0,48.0,517.786133,517.786133,3,3,90.0,90.0,1263.5695,1263.975,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,5
37,4.366157,780,330,64.0,224.0,1143.3396,483.720581,5,5,156.0,66.0,1035.946375,1035.943625,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.229126,183,177,100.0,32.0,3212.206299,3107.460449,2,2,91.5,88.5,3938.3775,3830.318,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
38,2.616385,270,270,64.0,48.0,550.377747,550.377747,3,3,90.0,90.0,1209.9575,1209.8445,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.242991,149,149,64.0,210.0,2469.227295,2469.227295,2,2,74.5,74.5,0.108,255.462,0.210593,0.205461,0.005132,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.207002,183,177,100.0,34.0,3555.52124,3439.580322,2,2,91.5,88.5,4082.4955,3979.394,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
38,0.034679,301,684,64.0,64.0,0.0,78895.007812,1,2,301.0,342.0,0.0,3.033,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.69755,132,132,46.0,64.0,756.934998,756.934998,2,2,66.0,66.0,5160.004,5160.009,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,4
37,0.317966,272,140,64.0,55.0,5132.624023,1761.194458,4,2,68.0,70.0,105.988664,169.097,0.169137,0.143619,0.025518,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.24354,780,330,64.0,227.0,1176.376343,497.697693,5,5,156.0,66.0,1015.267625,1015.270625,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.257124,780,330,64.0,226.0,1172.622681,496.109589,5,5,156.0,66.0,967.119187,967.133812,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.835981,259,231,100.0,36.0,286.188049,254.757004,3,3,86.333336,77.0,4940.9845,2309.5765,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.218337,183,177,100.0,35.0,3370.935791,3261.013916,2,2,91.5,88.5,4486.5835,4378.155,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,3.223369,624,264,64.0,224.0,1161.5177,491.411346,4,4,156.0,66.0,1011.86825,1011.858,0.217131,0.215625,0.001506,dropcam,30:8c:fb:2f:e4:b2,1,1
25,0.011891,294,294,64.0,56.0,131864.4375,131864.4375,3,3,98.0,98.0,5.456,5.3595,0.0,0.0,0.0,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.309201,272,140,64.0,55.0,5278.120117,1811.119629,4,2,68.0,70.0,103.067,157.538,0.157715,0.14374,0.013975,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.733301,4708,1460,64.0,223.0,2351.001953,7595.544434,22,21,214.0,69.523811,272.722469,275.163281,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.333144,468,198,64.0,227.0,576.025146,243.702942,3,3,156.0,66.0,1678.521625,1678.526625,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.33124,1080,396,64.0,224.0,1662.341431,609.525208,6,6,180.0,66.0,837.922812,837.912187,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.221193,330,780,227.0,64.0,1182.604126,500.33252,5,5,66.0,156.0,1005.483187,1005.448813,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,4.374623,780,330,64.0,227.0,1141.126953,482.784485,5,5,156.0,66.0,1042.220188,1042.225813,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
37,4.205678,780,330,64.0,224.0,1186.966797,502.178253,5,5,156.0,66.0,1007.232625,1007.233,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,0.264674,149,149,64.0,214.0,2266.939697,2266.939697,2,2,74.5,74.5,264.674,0.131,0.222207,0.216936,0.005271,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.215694,199,177,100.0,35.0,3708.958252,3300.972656,2,2,99.5,88.5,215.694,1.25,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,0.302957,272,140,64.0,55.0,5386.90332,1848.447144,4,2,68.0,70.0,100.985664,150.922,0.150609,0.143648,0.006961,amazon echo,44:65:0d:56:cc:d3,2,-1
38,0.143528,90,90,64.0,51.0,0.0,0.0,1,1,90.0,90.0,8623.946,8623.961,0.0,0.0,0.0,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.25158,149,149,64.0,214.0,2384.927246,2384.927246,2,2,74.5,74.5,0.113,263.382,0.233241,0.216768,0.016473,amazon echo,44:65:0d:56:cc:d3,2,-1
37,3.190332,132,132,64.0,44.0,165.500015,165.500015,2,2,66.0,66.0,5144.1995,5144.1605,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,4
37,4.139936,1064,396,64.0,224.0,637.69104,1714.036133,6,6,177.333328,66.0,843.996188,843.991188,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
38,2.554153,270,270,64.0,51.0,563.78772,563.78772,3,3,90.0,90.0,1189.783,1189.5555,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.369104,468,198,64.0,228.0,571.28418,241.697159,3,3,156.0,66.0,2070.86,2070.884375,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,1
38,2.592825,270,270,64.0,49.0,555.378784,555.378784,3,3,90.0,90.0,1200.782,1200.564,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,4.327017,780,330,64.0,228.0,1153.681641,488.0961,5,5,156.0,66.0,971.297812,971.305187,0.223042,0.216379,0.006663,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,3.310922,132,132,64.0,44.0,159.472198,159.472198,2,2,66.0,66.0,5143.875,5143.884,0.0,0.0,0.0,withings smart baby monitor,00:24:e4:11:18:a8,4,-1
37,0.204672,183,177,100.0,35.0,3595.997559,3478.736816,2,2,91.5,88.5,4087.795,3986.058,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
37,4.238196,780,330,64.0,227.0,1177.859619,498.325256,5,5,156.0,66.0,1012.121,1012.078813,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
38,0.048722,301,684,64.0,64.0,0.0,56155.332031,1,2,301.0,342.0,0.0,2.581,0.0,0.0,0.0,insteon camera,00:62:6e:51:27:2e,5,-1
37,0.248134,149,149,64.0,210.0,2418.04834,2418.04834,2,2,74.5,74.5,0.11,259.149,0.22211,0.216023,0.006087,amazon echo,44:65:0d:56:cc:d3,2,-1
37,0.739188,244,298,64.0,210.0,1764.0979,2424.281738,3,4,81.333336,74.5,369.594,156.148672,0.221499,0.216606,0.004893,amazon echo,44:65:0d:56:cc:d3,2,-1
37,4.333181,780,330,64.0,228.0,1152.040527,487.401764,5,5,156.0,66.0,1027.867188,1027.876812,0.0,0.0,0.0,dropcam,30:8c:fb:2f:e4:b2,1,-1
37,1.038126,243,231,100.0,32.0,1248.403442,1186.753784,3,3,81.0,77.0,519.063,410.904,0.0,0.0,0.0,smart things,d0:52:a8:00:67:5e,3,-1
