dur,proto,sbytes,dbytes,sttl,dttl,sload,dload,spkts,dpkts,smean,dmean,sinpkt,dinpkt,tcprtt,synack,ackdat,ct_src_ltm,ct_dst_ltm,ct_dst_src_ltm,label
0.021733,113,37190,3380,31,29,13426586.0,1214742.5,52,42,715,80,0.42806,0.516756,0.000686,0.000542,0.000144,3,4,2,0
1e-06,119,114,0,254,0,456000000.0,0.0,2,0,57,0,0.001,0.0,0.0,0.0,0.0,17,18,17,1
0.01869,114,1540,1644,31,29,618084.5625,664740.5,16,18,96,91,1.221,1.071,0.000605,0.000479,0.000126,10,10,6,0
1.048071,114,2934,3742,31,29,21967.97656,28036.26758,52,54,56,69,20.543706,19.76434,0.000679,0.000557,0.000122,4,6,4,0
0.024613,113,37226,3380,31,29,11867224.0,1072603.875,52,42,716,80,0.475333,0.588878,0.000596,0.000465,0.000131,2,1,1,0
1.19874,113,1684,10168,31,29,10437.62598,64093.96484,14,18,120,565,92.183536,70.485294,0.001563,0.000486,0.001077,3,3,2,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,10,10,33,0
0.001087,120,130,162,31,29,478380.875,596136.125,2,2,65,81,0.01,0.008,0.0,0.0,0.0,12,2,2,0
0.00107,120,130,162,31,29,485981.3125,605607.5,2,2,65,81,0.011,0.008,0.0,0.0,0.0,3,4,3,0
0.816299,113,3196,1148,254,252,28714.9668,10133.54102,12,10,266,115,72.102815,84.864664,0.133104,0.052509,0.080595,4,2,1,1
0.002932,114,320,1936,31,29,728512.9375,4622101.0,6,8,53,242,0.525,0.346429,0.000633,0.0005,0.000133,10,5,4,0
1e-06,119,114,0,254,0,456000000.0,0.0,2,0,57,0,0.001,0.0,0.0,0.0,0.0,14,14,34,1
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,13,11,11,1
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,18,16,31,1
6e-06,119,114,0,254,0,76000000.0,0.0,2,0,57,0,0.006,0.0,0.0,0.0,0.0,19,19,18,1
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,16,16,32,1
0.019907,113,2766,27384,31,29,1086653.0,10765661.0,44,46,63,595,0.477195,0.440068,0.000663,0.000541,0.000122,7,1,5,0
0.001107,119,130,162,31,29,469738.0,585365.8125,2,2,65,81,0.011,0.003,0.0,0.0,0.0,4,2,1,0
8e-06,119,104,0,254,0,52000000.0,0.0,2,0,52,0,0.008,0.0,0.0,0.0,0.0,1,1,4,0
0.807392,113,3410,92824,31,29,33114.02734,909298.0625,50,88,68,1055,16.814166,9.275092,0.00058,0.000456,0.000124,6,7,7,0
0.004779,119,568,320,31,29,713119.9375,401757.7188,4,4,142,80,1.241667,1.091333,0.0,0.0,0.0,3,4,3,0
5e-06,119,264,0,60,0,211200000.0,0.0,2,0,132,0,0.005,0.0,0.0,0.0,0.0,8,8,26,0
1.012799,113,1684,10168,31,29,12353.88281,75861.05469,14,18,120,565,77.880536,59.544647,0.000694,0.000535,0.000159,3,4,2,0
0.075326,113,5174,89926,31,29,543451.125,9446831.0,90,92,57,977,0.842528,0.829589,0.000776,0.00066,0.000116,3,4,1,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,18,18,28,1
1.005945,113,1580,10168,31,29,11523.49316,76377.9375,12,18,132,565,91.418547,62.839062,0.000648,0.000517,0.000131,4,5,2,0
0.72711,113,3640,19084,31,29,39179.76563,205933.0625,46,52,79,367,16.150422,14.241726,0.000915,0.000773,0.000142,1,2,1,0
0.001088,120,146,178,31,29,536764.6875,654411.75,2,2,73,89,0.01,0.008,0.0,0.0,0.0,1,2,1,0
0.117645,113,4118,60992,31,29,276084.8125,4088299.5,70,70,59,871,1.725059,1.697493,0.000621,0.000509,0.000112,3,3,1,0
0.191914,97,152,82,254,60,3168.085693,1709.098755,2,2,76,41,0.009,0.01,0.0,0.0,0.0,1,1,1,1
0.022696,114,37424,3380,31,29,12937963.0,1163200.625,52,42,720,80,0.437784,0.540561,0.000656,0.00053,0.000126,2,2,1,0
1e-05,119,114,0,254,0,45600000.0,0.0,2,0,57,0,0.01,0.0,0.0,0.0,0.0,19,18,19,1
8e-06,119,264,0,60,0,132000000.0,0.0,2,0,132,0,0.008,0.0,0.0,0.0,0.0,14,14,16,0
0.021601,113,37268,3380,31,29,13537151.0,1222165.625,52,42,717,80,0.4253,0.51361,0.000677,0.000539,0.000138,2,3,1,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,18,18,30,1
1e-06,119,114,0,254,0,456000000.0,0.0,2,0,57,0,0.001,0.0,0.0,0.0,0.0,14,14,24,1
0.001077,119,146,178,31,29,542246.9375,661095.625,2,2,73,89,0.011,0.008,0.0,0.0,0.0,3,1,1,0
0.051128,113,2158,2464,31,29,323736.5,369582.2188,24,24,90,103,2.206478,2.198565,0.000754,0.000553,0.000201,10,2,1,0
0.006383,119,146,178,31,29,91493.03125,111546.2969,2,2,73,89,0.008,0.004,0.0,0.0,0.0,6,2,2,0
0.844173,114,2830,3330,31,30,26288.44922,30894.14063,50,47,57,71,16.993899,18.340412,0.000663,0.000506,0.000157,3,6,3,0
0.06616,113,2958,31788,31,29,350302.2813,3766989.0,48,50,62,636,1.401043,1.339265,0.000668,0.000533,0.000135,4,3,1,0
0.870161,114,2054,2478,31,29,18028.84766,21835.03906,22,24,93,103,41.420808,37.810392,0.000616,0.000512,0.000104,6,5,5,0
0.024011,114,3390,42510,31,29,1109491.5,13919621.0,56,58,61,733,0.4294,0.418393,0.000703,0.000571,0.000132,2,1,1,0
5e-06,119,114,0,254,0,91200000.0,0.0,2,0,57,0,0.005,0.0,0.0,0.0,0.0,18,18,18,1
0.16806,113,2158,2464,31,29,98488.63281,112436.0313,24,24,90,103,7.623182,7.281,0.000705,0.000588,0.000117,4,3,2,0
2.999604,114,2934,3740,31,29,7675.679688,9790.625977,52,54,56,69,58.809235,56.585773,0.000703,0.000554,0.000149,5,7,3,0
0.129765,113,1470,1728,31,29,86556.46875,98948.09375,22,14,67,123,6.179286,9.928154,0.000694,0.000564,0.00013,3,2,1,0
0.013036,113,2646,23636,31,29,1585148.875,14175514.0,42,44,63,537,0.310098,0.287674,0.000811,0.000656,0.000155,3,3,2,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,40,40,51,1
6e-06,119,114,0,254,0,76000000.0,0.0,2,0,57,0,0.006,0.0,0.0,0.0,0.0,16,16,29,1
0.045892,114,4014,57836,31,29,689444.75,9938116.0,68,70,59,826,0.680672,0.658072,0.000588,0.000481,0.000107,3,3,1,0
0.222748,113,424,8824,31,29,13324.47461,290516.6563,8,12,53,735,31.77557,20.201728,0.000639,0.000525,0.000114,6,5,2,0
0.70135,113,8928,320,31,29,94571.89844,3045.555176,14,6,638,53,53.950002,140.129406,0.00075,0.000576,0.000174,3,3,1,0
0.500927,114,1470,1832,31,29,22422.42969,27437.13281,22,16,67,115,23.853666,33.347465,0.000729,0.000574,0.000155,5,6,2,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,45,44,44,1
0.019011,114,2750,27346,31,29,1131134.625,11257482.0,44,46,63,594,0.434558,0.409533,0.000731,0.000571,0.00016,5,3,1,0
0.029909,113,3390,42510,31,29,890701.8125,11174697.0,56,58,61,733,0.538182,0.514825,0.00068,0.000557,0.000123,4,4,2,0
0.025935,113,3302,35742,31,29,999730.125,10828302.0,54,56,61,638,0.483057,0.461964,0.000679,0.000523,0.000156,5,1,1,0
0.465195,119,568,304,31,29,7325.959961,3920.936279,4,4,142,76,149.996,149.941,0.0,0.0,0.0,2,6,2,0
0.029844,113,37336,3380,31,29,9815843.0,884599.9375,52,42,718,80,0.5899,0.715951,0.000611,0.000487,0.000124,6,3,2,0
1.151895,114,1684,10168,31,29,10862.10059,66700.52344,14,18,120,565,88.580536,67.726471,0.000676,0.000541,0.000135,6,1,1,0
0.001164,120,146,178,31,29,501718.2188,611683.8125,2,2,73,89,0.01,0.009,0.0,0.0,0.0,8,9,1,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,24,24,33,1
0.021921,113,3390,44988,31,29,1215273.0,16135396.0,56,58,61,776,0.393073,0.374298,0.000718,0.000576,0.000142,3,2,1,0
1.008257,113,1684,10168,31,29,12409.53418,76202.78906,14,18,120,565,77.525233,59.279706,0.000636,0.000498,0.000138,6,2,1,0
0.101377,114,1920,4312,31,29,144648.1875,326148.9063,22,24,87,180,4.810143,4.379087,0.000804,0.000647,0.000157,5,3,1,0
0.001071,119,146,178,31,29,545284.75,664799.25,2,2,73,89,0.008,0.007,0.0,0.0,0.0,1,2,2,0
0.005729,119,568,320,31,29,594868.1875,335137.0313,4,4,142,80,1.551667,1.393667,0.0,0.0,0.0,6,3,3,0
0.010643,113,2334,16528,31,29,1706285.875,12097341.0,36,38,65,435,0.3035,0.271432,0.000739,0.000591,0.000148,3,2,1,0
1e-05,119,114,0,254,0,45600000.0,0.0,2,0,57,0,0.01,0.0,0.0,0.0,0.0,44,44,47,1
0.014945,113,2766,28558,31,29,1447440.625,14955102.0,44,46,63,621,0.348571,0.317911,0.000755,0.00063,0.000125,3,4,1,0
0.001759,119,520,304,31,29,1773735.125,1036952.813,4,4,130,76,0.453667,0.219667,0.0,0.0,0.0,4,5,3,0
0.001077,119,146,178,31,29,542246.9375,661095.625,2,2,73,89,0.01,0.007,0.0,0.0,0.0,2,6,1,0
0.046746,113,37868,3380,31,29,6360672.5,564754.1875,54,42,701,80,0.875396,1.127171,0.000662,0.000528,0.000134,3,3,2,0
4e-06,119,114,0,254,0,114000000.0,0.0,2,0,57,0,0.004,0.0,0.0,0.0,0.0,21,22,20,1
0.001096,119,146,178,31,29,532846.75,649635.0625,2,2,73,89,0.008,0.006,0.0,0.0,0.0,11,9,11,0
0.797894,113,636,354,254,252,5745.124023,3108.182373,10,8,64,44,85.925111,104.742859,0.123771,0.06469,0.059081,3,4,5,0
1.100643,113,534,354,254,252,3496.137939,2253.228271,10,8,53,44,119.643333,145.487578,0.130876,0.082229,0.048647,2,2,3,0
0.001056,120,146,178,31,29,553030.3125,674242.4375,2,2,73,89,0.011,0.008,0.0,0.0,0.0,6,4,2,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,29,29,42,1
0.001053,120,146,178,31,29,554605.875,676163.375,2,2,73,89,0.011,0.006,0.0,0.0,0.0,1,3,1,0
0.014967,114,2750,26406,31,29,1436760.875,13807443.0,44,46,63,574,0.339977,0.320289,0.000673,0.000543,0.00013,2,2,1,0
21.353195,114,16394,984224,31,29,6122.175293,368193.6875,306,674,54,1460,70.008484,31.72765,0.000605,0.000481,0.000124,19,30,19,0
0.93324,114,2054,2478,31,29,16810.25195,20359.17969,22,24,93,103,44.421716,40.550346,0.000715,0.000571,0.000144,1,1,1,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,18,18,30,0
7e-06,119,114,0,254,0,65142856.0,0.0,2,0,57,0,0.007,0.0,0.0,0.0,0.0,17,17,17,1
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,12,12,38,0
0.004665,119,568,320,31,29,730546.625,411575.5625,4,4,142,80,1.208,1.065667,0.0,0.0,0.0,5,4,4,0
8e-06,119,114,0,254,0,57000000.0,0.0,2,0,57,0,0.008,0.0,0.0,0.0,0.0,23,23,23,1
5e-06,119,114,0,254,0,91200000.0,0.0,2,0,57,0,0.005,0.0,0.0,0.0,0.0,16,16,21,1
0.684674,113,8928,424,31,29,96875.29688,4334.909668,14,8,638,53,52.66723,97.72057,0.000623,0.000492,0.000131,5,6,3,0
0.001068,119,146,178,31,29,546816.5,666666.6875,2,2,73,89,0.011,0.008,0.0,0.0,0.0,7,7,5,0
0.086999,113,4030,57202,31,29,365153.625,5182680.5,68,68,59,841,1.292313,1.289478,0.000732,0.000593,0.000139,1,1,1,0
8e-06,119,264,0,60,0,132000000.0,0.0,2,0,132,0,0.008,0.0,0.0,0.0,0.0,14,14,33,0
0.016508,114,2958,31788,31,29,1403925.375,15097165.0,48,50,62,636,0.344511,0.325735,0.000731,0.000543,0.000188,2,3,1,0
0.001034,119,130,162,31,29,502901.375,626692.5,2,2,65,81,0.009,0.007,0.0,0.0,0.0,3,1,1,0
0.01599,114,2854,29168,31,29,1396873.0,14289431.0,46,48,62,608,0.346644,0.324681,0.000905,0.000719,0.000186,2,2,1,0
1e-05,119,114,0,254,0,45600000.0,0.0,2,0,57,0,0.01,0.0,0.0,0.0,0.0,24,23,27,1
0.021293,113,2958,31788,31,29,1088432.875,11704504.0,48,50,62,636,0.454935,0.423959,0.000655,0.000516,0.000139,6,4,2,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,24,24,48,0
0.98389,113,560,354,254,252,4098.019043,2520.606934,10,8,56,44,109.321111,125.718859,0.163633,0.103101,0.060532,2,1,1,0
0.001057,119,130,162,31,29,491958.375,613055.8125,2,2,65,81,0.008,0.007,0.0,0.0,0.0,3,2,2,0
1.004767,114,1580,10168,31,29,11537.00391,76467.48438,12,18,132,565,91.307545,59.071291,0.000691,0.000547,0.000144,9,24,6,0
0.012883,114,2646,24570,31,29,1603974.25,14910813.0,42,44,63,558,0.305756,0.287279,0.000774,0.000527,0.000247,4,4,2,0
0.200223,120,520,304,31,29,15582.625,9109.842773,4,4,130,76,17.334,62.363332,0.0,0.0,0.0,4,6,2,0
0.259965,113,4600,2872,31,29,135679.7969,84996.05469,24,26,192,110,11.289174,10.377,0.00067,0.000536,0.000134,4,9,3,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,10,10,10,0
0.01686,113,2646,24590,31,29,1225622.75,11390272.0,42,42,63,585,0.403415,0.394049,0.000844,0.000695,0.000149,5,2,2,0
0.022324,114,3598,45608,31,29,1268231.5,16080631.0,60,62,60,736,0.371966,0.35659,0.000731,0.000567,0.000164,6,4,1,0
0.726712,113,4920,3080,31,29,52235.27344,32783.27734,28,30,176,103,26.839111,25.039346,0.000683,0.000567,0.000116,3,3,3,0
0.00793,114,2230,13500,31,29,2184111.0,13240857.0,34,36,66,375,0.229545,0.215853,0.000747,0.000581,0.000166,3,3,1,0
0.011777,114,2230,14920,31,29,1470663.25,9868728.0,34,38,66,393,0.34597,0.301189,0.000783,0.000626,0.000157,6,3,1,0
8e-06,119,114,0,254,0,57000000.0,0.0,2,0,57,0,0.008,0.0,0.0,0.0,0.0,17,17,33,1
0.016932,113,2974,30814,31,29,1376328.875,14267896.0,48,50,62,616,0.353426,0.334531,0.000678,0.000537,0.000141,5,5,2,0
0.011519,113,2542,21720,31,29,1721677.25,14725584.0,40,42,64,517,0.286282,0.267171,0.000683,0.000562,0.000121,5,3,1,0
1.273365,113,756,354,254,252,4278.427734,1947.595459,10,8,76,44,138.373333,164.484578,0.287538,0.121965,0.165573,2,1,2,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,42,42,42,0
7e-06,119,114,0,254,0,65142856.0,0.0,2,0,57,0,0.007,0.0,0.0,0.0,0.0,11,11,29,1
0.018014,113,2974,33572,31,29,1293660.375,14611302.0,48,50,62,671,0.399159,0.362583,0.000733,0.000601,0.000132,5,2,1,0
0.027277,114,2854,29218,31,29,818858.375,8390952.0,46,48,62,609,0.598822,0.544152,0.002362,0.002243,0.000119,5,8,3,0
0.075968,113,3390,44134,31,29,350673.9688,4567607.5,56,58,61,761,1.42734,1.346679,0.000678,0.000545,0.000133,3,3,1,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,16,16,20,1
0.005581,114,8928,320,31,29,11884609.0,382727.125,14,6,638,53,0.429308,1.0014,0.000572,0.000442,0.00013,5,6,4,0
0.01195,113,2542,21294,31,29,1659581.625,13915983.0,40,42,64,507,0.3055,0.28675,0.000614,0.000477,0.000137,3,4,1,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,17,16,32,1
1.161004,114,1684,10168,31,29,10776.87988,66177.21094,14,18,120,565,89.277156,68.262471,0.000651,0.000541,0.00011,3,3,1,0
0.030913,113,3182,36578,31,29,807686.0625,9290848.0,52,54,61,677,0.599922,0.573245,0.000692,0.000521,0.000171,2,5,1,0
0.027877,113,3182,39694,31,29,895648.75,11180256.0,52,54,61,735,0.540569,0.514642,0.000736,0.000592,0.000144,3,2,1,0
0.004692,119,568,320,31,29,726342.75,409207.1875,4,4,142,80,1.220333,1.066667,0.0,0.0,0.0,3,4,3,0
7e-06,119,114,0,254,0,65142856.0,0.0,2,0,57,0,0.007,0.0,0.0,0.0,0.0,16,19,34,1
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,45,45,51,0
7e-06,119,264,0,60,0,150857136.0,0.0,2,0,132,0,0.007,0.0,0.0,0.0,0.0,18,18,37,0
0.507758,113,37452,3380,31,29,578732.375,51993.26953,52,42,720,80,9.949529,12.371488,0.000648,0.000523,0.000125,3,6,2,0
2.429907,114,5488,201712,31,29,17864.05664,660193.125,88,170,62,1187,27.925758,14.375113,0.001498,0.00051,0.000988,3,3,2,0
4e-06,119,114,0,254,0,114000000.0,0.0,2,0,57,0,0.004,0.0,0.0,0.0,0.0,38,38,38,1
0.031961,113,3614,50036,31,29,889584.125,12322267.0,60,62,60,807,0.555193,0.522667,0.000702,0.000592,0.00011,8,7,7,0
0.095925,114,3614,45396,31,29,296398.2188,3724910.0,60,62,60,732,1.620254,1.564115,0.000626,0.000503,0.000123,6,16,3,0
0.001062,119,146,178,31,29,549905.8125,670433.125,2,2,73,89,0.009,0.007,0.0,0.0,0.0,1,4,1,0
4e-06,119,114,0,254,0,114000000.0,0.0,2,0,57,0,0.004,0.0,0.0,0.0,0.0,19,18,18,1
1.00501,113,1580,10168,31,29,11534.21387,76448.99219,12,18,132,565,91.333636,59.088471,0.000636,0.000501,0.000135,4,2,2,0
0.006776,119,568,304,31,29,502951.5938,269185.375,4,4,142,76,1.955667,1.774333,0.0,0.0,0.0,8,3,3,0
0.308192,120,512,304,31,29,9967.811523,5918.388184,4,4,128,76,81.020336,32.676334,0.0,0.0,0.0,6,3,2,0
0.063895,113,3910,51422,31,29,482166.0313,6340777.5,66,66,59,779,0.993516,0.972369,0.000797,0.000682,0.000115,4,3,1,0
0.008891,113,2230,13968,31,29,1948037.25,12219097.0,34,36,66,388,0.259879,0.236371,0.000762,0.000608,0.000154,6,2,1,0
0.018103,113,2646,25418,31,29,1141468.25,10977628.0,42,44,63,578,0.433585,0.407279,0.000706,0.000581,0.000125,5,5,3,0
0.023583,113,2870,28404,31,29,952550.5625,9426112.0,46,46,62,617,0.517289,0.510378,0.000756,0.000594,0.000162,3,4,1,0
0.885586,114,2934,3742,31,29,25998.60352,33180.28906,52,54,56,69,17.358117,16.700037,0.000631,0.00048,0.000151,2,6,2,0
0.043933,113,3598,47394,31,29,644435.8125,8491111.0,60,62,60,764,0.739102,0.711803,0.000636,0.00051,0.000126,3,3,7,0
0.006351,113,3728,5474,31,29,4549834.5,6608093.0,32,24,117,228,0.204871,0.24287,0.000745,0.000588,0.000157,1,1,1,0
0.004233,113,424,8824,31,29,701157.5625,15287503.0,8,12,53,735,0.561,0.342091,0.000602,0.000467,0.000135,5,8,4,0
0.001036,119,146,178,31,29,563706.5625,687258.6875,2,2,73,89,0.008,0.002,0.0,0.0,0.0,7,5,2,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,24,24,32,0
0.488695,114,38298,3380,31,29,615336.75,54021.42578,54,42,709,80,9.214302,11.906,0.000705,0.000542,0.000163,3,2,1,0
3e-06,119,264,0,60,0,352000000.0,0.0,2,0,132,0,0.003,0.0,0.0,0.0,0.0,33,33,36,0
0.001144,119,146,178,31,29,510489.5313,622377.625,2,2,73,89,0.01,0.007,0.0,0.0,0.0,4,2,1,0
0.001037,120,146,178,31,29,563163.0,686595.9375,2,2,73,89,0.007,0.008,0.0,0.0,0.0,6,2,1,0
0.38643,113,4632,3080,31,29,92477.29688,61651.52734,28,30,165,103,14.3,13.307793,0.000655,0.000502,0.000153,1,2,1,0
0.025743,114,2438,20472,31,29,737753.9375,6194771.5,38,38,64,539,0.686054,0.682324,0.000617,0.000493,0.000124,4,5,2,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,21,21,35,0
2e-06,119,264,0,60,0,528000000.0,0.0,2,0,132,0,0.002,0.0,0.0,0.0,0.0,33,33,33,0
0.046319,113,320,1862,31,29,46114.98438,281525.9375,6,8,53,233,9.2018,6.542286,0.000652,0.000518,0.000134,4,1,4,0
0.001025,119,146,178,31,29,569756.125,694634.125,2,2,73,89,0.002,0.007,0.0,0.0,0.0,1,3,1,0
0.000943,119,130,162,31,29,551431.5625,687168.625,2,2,65,81,0.009,0.007,0.0,0.0,0.0,6,2,1,0
0.000979,119,146,178,31,29,596527.0625,727272.75,2,2,73,89,0.009,0.005,0.0,0.0,0.0,8,3,2,0
0.001088,119,146,178,31,29,536764.6875,654411.75,2,2,73,89,0.011,0.009,0.0,0.0,0.0,6,2,1,0
0.382208,113,4968,3080,31,29,100280.4766,62332.55469,28,30,177,103,14.144482,13.161552,0.000649,0.00052,0.000129,3,5,3,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,26,26,31,1
0.001044,120,132,164,31,29,505747.125,628352.5,2,2,66,82,0.01,0.008,0.0,0.0,0.0,3,4,1,0
1e-06,119,114,0,254,0,456000000.0,0.0,2,0,57,0,0.001,0.0,0.0,0.0,0.0,17,17,43,1
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,22,20,44,1
0.016995,114,2542,22592,31,29,1166931.5,10381877.0,40,42,64,538,0.435263,0.402098,0.000646,0.000506,0.00014,2,1,1,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,2,2,15,1
1e-05,119,114,0,254,0,45600000.0,0.0,2,0,57,0,0.01,0.0,0.0,0.0,0.0,22,22,22,1
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,14,14,14,1
0.046439,113,320,1942,31,29,45995.82422,292857.3125,6,8,53,243,9.223,6.554429,0.000698,0.000555,0.000143,3,1,8,0
0.00449,120,568,304,31,29,759020.0,406236.0625,4,4,142,76,1.188333,1.016,0.0,0.0,0.0,6,5,3,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,17,17,33,1
0.016921,114,2974,33842,31,29,1377223.5,15680397.0,48,50,62,677,0.353617,0.33251,0.000812,0.000618,0.000194,3,1,1,0
5e-06,119,264,0,60,0,211200000.0,0.0,2,0,132,0,0.005,0.0,0.0,0.0,0.0,12,12,21,0
0.047612,113,2856,64718,31,29,467949.25,10709569.0,40,66,71,981,1.209667,0.7244,0.000809,0.000523,0.000286,6,4,4,0
0.056476,114,320,1874,31,29,37821.375,232311.0625,6,8,53,234,11.2282,7.999143,0.0006,0.000479,0.000121,3,4,2,0
1.004621,114,1580,10168,31,29,11538.67969,76478.59375,12,18,132,565,91.297821,59.066588,0.000619,0.000485,0.000134,2,2,1,0
1.861034,113,7358,299062,31,29,31371.80664,1280350.625,122,246,60,1216,15.377611,7.5942,0.000572,0.000452,0.00012,7,3,2,0
0.020069,114,2958,30384,31,29,1154815.875,11859485.0,48,48,62,633,0.419128,0.417565,0.001002,0.000857,0.000145,7,6,2,0
11.935901,113,2934,3740,31,29,1928.970459,2460.476318,52,54,56,69,234.03114,225.196516,0.000629,0.000483,0.000146,5,6,3,0
0.390509,114,4736,3080,31,29,93559.9375,61007.55469,28,30,169,103,14.451222,13.447173,0.000676,0.000537,0.000139,3,6,3,0
0.046404,113,320,1936,31,29,46030.51563,292043.7813,6,8,53,242,9.2178,6.556286,0.000616,0.000505,0.000111,4,3,6,0
0.000998,119,130,162,31,29,521042.0625,649298.5625,2,2,65,81,0.009,0.007,0.0,0.0,0.0,2,3,5,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,32,32,33,1
0.01992,113,1044,824,31,29,367068.25,297991.9688,8,10,131,82,2.793857,2.160222,0.000601,0.000474,0.000127,1,3,1,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,27,27,36,1
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,18,18,41,1
0.039325,113,7814,15296,31,29,1576605.25,3087094.75,122,126,64,121,0.334922,0.310264,0.000679,0.000538,0.000141,1,2,1,0
9e-06,119,114,0,254,0,50666664.0,0.0,2,0,57,0,0.009,0.0,0.0,0.0,0.0,20,21,25,1
0.001069,119,146,178,31,29,546304.9375,666043.0625,2,2,73,89,0.009,0.007,0.0,0.0,0.0,2,2,1,0
0.956055,113,1256,1462,62,252,9463.890625,10710.68066,10,8,126,183,106.228333,118.19757,0.213849,0.128073,0.085776,1,1,1,1
0.001209,119,130,162,31,29,430107.5313,535980.125,2,2,65,81,0.009,0.007,0.0,0.0,0.0,4,6,2,0
0.437791,113,3728,5474,31,29,66004.10156,95863.09375,32,24,117,228,14.12229,19.000695,0.000762,0.000639,0.000123,3,3,1,0
0.029757,114,1036,2366,31,29,255402.0781,590650.9375,12,14,86,169,2.673455,2.242231,0.000752,0.000597,0.000155,1,3,1,0
0.101317,113,3598,48918,31,29,279439.7813,3800270.25,60,62,60,789,1.708932,1.652672,0.000625,0.000502,0.000123,2,4,2,0
0.001024,119,146,178,31,29,570312.5,695312.5,2,2,73,89,0.009,0.008,0.0,0.0,0.0,3,6,5,0
1e-05,119,114,0,254,0,45600000.0,0.0,2,0,57,0,0.01,0.0,0.0,0.0,0.0,36,36,48,1
0.001093,120,146,178,31,29,534309.1875,651418.0625,2,2,73,89,0.011,0.008,0.0,0.0,0.0,1,3,1,0
0.269257,119,568,320,31,29,12657.05176,7130.733398,4,4,142,80,84.669336,73.309336,0.0,0.0,0.0,3,4,5,0
0.001584,119,528,304,31,29,2000000.0,1151515.125,4,4,132,76,0.408,0.200333,0.0,0.0,0.0,7,4,3,0
1.004872,113,1580,10168,31,29,11535.79785,76459.49219,12,18,132,565,91.320089,59.077236,0.000692,0.000552,0.00014,7,3,2,0
0.00102,119,130,162,31,29,509803.9375,635294.125,2,2,65,81,0.01,0.009,0.0,0.0,0.0,2,2,1,0
3e-06,119,114,0,254,0,152000000.0,0.0,2,0,57,0,0.003,0.0,0.0,0.0,0.0,8,8,30,1
0.495709,113,37306,3380,31,29,590491.625,53257.05078,52,42,717,80,9.713098,12.076561,0.000706,0.000565,0.000141,3,3,1,0
0.039894,113,5174,85164,31,29,1026119.25,16892566.0,90,92,57,926,0.449705,0.432407,0.000702,0.000538,0.000164,3,2,2,0
0.109865,113,3806,50952,31,29,272843.9375,3653938.75,64,66,59,772,1.738746,1.682646,0.000623,0.00049,0.000133,4,2,1,0
